delivery_start,quarter_index,take_price_eur_mwh,feed_price_eur_mwh
2023-03-28 05:00:00+02:00,3,34.99,23.85
2023-03-28 06:00:00+02:00,0,47.38,36.16
2023-03-28 06:00:00+02:00,1,51.2,35.19
2023-03-28 06:00:00+02:00,2,47.64,36.17
2023-03-28 06:00:00+02:00,3,52.8,32.13
2023-03-28 07:00:00+02:00,0,62.33,53.75
2023-03-28 07:00:00+02:00,1,61.17,46.58
2023-03-28 07:00:00+02:00,2,69.51,51.19
2023-03-28 07:00:00+02:00,3,65.37,56.99
2023-03-28 08:00:00+02:00,0,65.48,51.4
2023-03-28 08:00:00+02:00,1,64.28,54.11
2023-03-28 08:00:00+02:00,2,64.57,57.92
2023-03-28 08:00:00+02:00,3,68.41,52.7
2023-03-28 09:00:00+02:00,0,62.87,44.74
2023-03-28 09:00:00+02:00,1,65.85,47.58
2023-03-28 09:00:00+02:00,2,65.35,54.36
2023-03-28 09:00:00+02:00,3,65.47,44.83
2023-03-28 10:00:00+02:00,0,63.77,49.42
2023-03-28 10:00:00+02:00,1,51.39,42.45
2023-03-28 10:00:00+02:00,2,54.54,40.34
2023-03-28 10:00:00+02:00,3,51.75,37.13
2023-03-28 11:00:00+02:00,0,69.23,44.9
2023-03-28 11:00:00+02:00,1,59.49,42.92
2023-03-28 11:00:00+02:00,2,62.26,42.32
2023-03-28 11:00:00+02:00,3,55.97,50.5
2023-03-28 12:00:00+02:00,0,63.8,46.36
2023-03-28 12:00:00+02:00,1,63.64,47.95
2023-03-28 12:00:00+02:00,2,59.05,47.03
2023-03-28 12:00:00+02:00,3,60.66,47.76
2023-03-28 13:00:00+02:00,0,54.88,34.93
2023-03-28 13:00:00+02:00,1,56.01,41.01
2023-03-28 13:00:00+02:00,2,63.87,38.79
2023-03-28 13:00:00+02:00,3,59.39,44.89
2023-03-28 14:00:00+02:00,0,65.93,51.55
2023-03-28 14:00:00+02:00,1,66.57,46.46
2023-03-28 14:00:00+02:00,2,71.34,46.69
2023-03-28 14:00:00+02:00,3,71.08,47.13
2023-03-28 15:00:00+02:00,0,53.76,37.44
2023-03-28 15:00:00+02:00,1,59.22,39.22
2023-03-28 15:00:00+02:00,2,59.58,40.01
2023-03-28 15:00:00+02:00,3,57.43,43.86
2023-03-28 16:00:00+02:00,0,64.08,51.77
2023-03-28 16:00:00+02:00,1,61.42,44.88
2023-03-28 16:00:00+02:00,2,59.9,45.19
2023-03-28 16:00:00+02:00,3,71.1,47.83
2023-03-28 17:00:00+02:00,0,71.93,45.28
2023-03-28 17:00:00+02:00,1,76.49,59.28
2023-03-28 17:00:00+02:00,2,62.9,56.04
2023-03-28 17:00:00+02:00,3,66.4,44.5
2023-03-28 18:00:00+02:00,0,80.68,61.95
2023-03-28 18:00:00+02:00,1,73.89,62.64
2023-03-28 18:00:00+02:00,2,86.59,64.65
2023-03-28 18:00:00+02:00,3,73.38,56.18
2023-03-28 19:00:00+02:00,0,69.08,47.48
2023-03-28 19:00:00+02:00,1,65.1,49.36
2023-03-28 19:00:00+02:00,2,79.94,58.51
2023-03-28 19:00:00+02:00,3,66.69,59.13
2023-03-28 20:00:00+02:00,0,62.28,52.23
2023-03-28 20:00:00+02:00,1,68.47,42.15
2023-03-28 20:00:00+02:00,2,63.31,45.98
2023-03-28 20:00:00+02:00,3,66.97,49.57
2023-03-28 21:00:00+02:00,0,62.87,50.07
2023-03-28 21:00:00+02:00,1,61.11,46.47
2023-03-28 21:00:00+02:00,2,62.41,42.26
2023-03-28 21:00:00+02:00,3,53.96,41.57
2023-03-28 22:00:00+02:00,0,48.63,28.75
2023-03-28 22:00:00+02:00,1,53.95,29.84
2023-03-28 22:00:00+02:00,2,50.77,28.75
2023-03-28 22:00:00+02:00,3,45.76,36.08
2023-03-28 23:00:00+02:00,0,45.71,27.48
2023-03-28 23:00:00+02:00,1,45.17,24.78
2023-03-28 23:00:00+02:00,2,41.63,33.51
2023-03-28 23:00:00+02:00,3,46.81,24.14
2023-03-29 00:00:00+02:00,0,45.43,35.26
2023-03-29 00:00:00+02:00,1,52.13,26.85
2023-03-29 00:00:00+02:00,2,46.7,29.45
2023-03-29 00:00:00+02:00,3,52.97,27.59
2023-03-29 01:00:00+02:00,0,38.36,15.0
2023-03-29 01:00:00+02:00,1,43.67,23.03
2023-03-29 01:00:00+02:00,2,37.64,25.69
2023-03-29 01:00:00+02:00,3,34.85,21.67
2023-03-29 02:00:00+02:00,0,37.73,28.85
2023-03-29 02:00:00+02:00,1,44.79,32.29
2023-03-29 02:00:00+02:00,2,46.36,20.74
2023-03-29 02:00:00+02:00,3,48.9,24.67
2023-03-29 03:00:00+02:00,0,38.43,23.47
2023-03-29 03:00:00+02:00,1,45.62,26.82
2023-03-29 03:00:00+02:00,2,39.14,21.54
2023-03-29 03:00:00+02:00,3,39.73,19.61
2023-03-29 04:00:00+02:00,0,43.37,24.16
2023-03-29 04:00:00+02:00,1,46.75,24.09
2023-03-29 04:00:00+02:00,2,49.63,22.18
2023-03-29 04:00:00+02:00,3,39.67,31.8
2023-03-29 05:00:00+02:00,0,54.88,29.03
2023-03-29 05:00:00+02:00,1,54.76,40.35
2023-03-29 05:00:00+02:00,2,57.45,36.08
2023-03-29 05:00:00+02:00,3,47.99,37.76
2023-03-29 06:00:00+02:00,0,50.78,39.38
2023-03-29 06:00:00+02:00,1,56.07,32.69
2023-03-29 06:00:00+02:00,2,59.48,38.55
2023-03-29 06:00:00+02:00,3,56.33,38.92
2023-03-29 07:00:00+02:00,0,63.14,43.88
2023-03-29 07:00:00+02:00,1,66.85,47.0
2023-03-29 07:00:00+02:00,2,61.49,39.78
2023-03-29 07:00:00+02:00,3,65.23,41.22
2023-03-29 08:00:00+02:00,0,75.76,59.58
2023-03-29 08:00:00+02:00,1,73.17,48.71
2023-03-29 08:00:00+02:00,2,66.0,47.81
2023-03-29 08:00:00+02:00,3,70.97,46.39
2023-03-29 09:00:00+02:00,0,59.21,50.36
2023-03-29 09:00:00+02:00,1,64.97,41.97
2023-03-29 09:00:00+02:00,2,69.91,50.15
2023-03-29 09:00:00+02:00,3,70.89,50.93
2023-03-29 10:00:00+02:00,0,68.15,49.65
2023-03-29 10:00:00+02:00,1,67.71,47.51
2023-03-29 10:00:00+02:00,2,57.68,50.13
2023-03-29 10:00:00+02:00,3,68.5,52.21
2023-03-29 11:00:00+02:00,0,62.8,37.87
2023-03-29 11:00:00+02:00,1,57.66,40.2
2023-03-29 11:00:00+02:00,2,57.93,45.93
2023-03-29 11:00:00+02:00,3,63.31,39.09
2023-03-29 12:00:00+02:00,0,50.17,41.44
2023-03-29 12:00:00+02:00,1,57.59,39.13
2023-03-29 12:00:00+02:00,2,55.59,35.27
2023-03-29 12:00:00+02:00,3,55.16,43.06
2023-03-29 13:00:00+02:00,0,58.7,33.5
2023-03-29 13:00:00+02:00,1,55.87,37.07
2023-03-29 13:00:00+02:00,2,46.86,37.59
2023-03-29 13:00:00+02:00,3,55.05,43.86
2023-03-29 14:00:00+02:00,0,57.51,43.62
2023-03-29 14:00:00+02:00,1,56.29,48.01
2023-03-29 14:00:00+02:00,2,56.96,47.78
2023-03-29 14:00:00+02:00,3,56.29,46.4
2023-03-29 15:00:00+02:00,0,72.29,44.63
2023-03-29 15:00:00+02:00,1,59.66,47.44
2023-03-29 15:00:00+02:00,2,69.06,54.17
2023-03-29 15:00:00+02:00,3,65.92,47.93
2023-03-29 16:00:00+02:00,0,71.46,47.18
2023-03-29 16:00:00+02:00,1,63.33,53.64
2023-03-29 16:00:00+02:00,2,63.34,50.94
2023-03-29 16:00:00+02:00,3,72.07,49.21
2023-03-29 17:00:00+02:00,0,70.84,55.47
2023-03-29 17:00:00+02:00,1,70.21,59.4
2023-03-29 17:00:00+02:00,2,76.1,56.15
2023-03-29 17:00:00+02:00,3,77.73,60.26
2023-03-29 18:00:00+02:00,0,70.19,59.36
2023-03-29 18:00:00+02:00,1,68.56,58.54
2023-03-29 18:00:00+02:00,2,73.65,53.43
2023-03-29 18:00:00+02:00,3,74.1,58.4
2023-03-29 19:00:00+02:00,0,73.17,58.1
2023-03-29 19:00:00+02:00,1,79.85,53.99
2023-03-29 19:00:00+02:00,2,71.26,51.74
2023-03-29 19:00:00+02:00,3,75.3,53.38
2023-03-29 20:00:00+02:00,0,73.43,48.81
2023-03-29 20:00:00+02:00,1,71.85,49.48
2023-03-29 20:00:00+02:00,2,70.75,44.99
2023-03-29 20:00:00+02:00,3,62.36,53.34
2023-03-29 21:00:00+02:00,0,67.44,44.91
2023-03-29 21:00:00+02:00,1,55.71,39.58
2023-03-29 21:00:00+02:00,2,57.87,52.01
2023-03-29 21:00:00+02:00,3,54.47,42.99
2023-03-29 22:00:00+02:00,0,49.5,30.66
2023-03-29 22:00:00+02:00,1,50.77,30.31
2023-03-29 22:00:00+02:00,2,48.46,28.19
2023-03-29 22:00:00+02:00,3,45.25,30.82
2023-03-29 23:00:00+02:00,0,41.18,29.24
2023-03-29 23:00:00+02:00,1,46.42,21.68
2023-03-29 23:00:00+02:00,2,45.96,32.61
2023-03-29 23:00:00+02:00,3,41.71,28.26
2023-03-30 00:00:00+02:00,0,43.34,35.68
2023-03-30 00:00:00+02:00,1,47.61,29.35
2023-03-30 00:00:00+02:00,2,53.18,33.79
2023-03-30 00:00:00+02:00,3,54.78,34.76
2023-03-30 01:00:00+02:00,0,41.15,19.85
2023-03-30 01:00:00+02:00,1,51.16,25.46
2023-03-30 01:00:00+02:00,2,39.24,33.57
2023-03-30 01:00:00+02:00,3,45.12,28.74
2023-03-30 02:00:00+02:00,0,40.23,21.83
2023-03-30 02:00:00+02:00,1,36.31,19.48
2023-03-30 02:00:00+02:00,2,40.26,29.82
2023-03-30 02:00:00+02:00,3,45.26,20.42
2023-03-30 03:00:00+02:00,0,39.11,24.19
2023-03-30 03:00:00+02:00,1,37.97,21.34
2023-03-30 03:00:00+02:00,2,42.0,18.54
2023-03-30 03:00:00+02:00,3,37.54,16.02
2023-03-30 04:00:00+02:00,0,35.66,21.85
2023-03-30 04:00:00+02:00,1,44.5,32.38
2023-03-30 04:00:00+02:00,2,44.75,30.95
2023-03-30 04:00:00+02:00,3,42.82,17.89
2023-03-30 05:00:00+02:00,0,42.64,28.38
2023-03-30 05:00:00+02:00,1,41.64,26.96
2023-03-30 05:00:00+02:00,2,42.91,16.44
2023-03-30 05:00:00+02:00,3,43.36,23.78
2023-03-30 06:00:00+02:00,0,50.51,29.05
2023-03-30 06:00:00+02:00,1,45.4,29.27
2023-03-30 06:00:00+02:00,2,54.44,26.48
2023-03-30 06:00:00+02:00,3,45.36,34.89
2023-03-30 07:00:00+02:00,0,55.66,46.18
2023-03-30 07:00:00+02:00,1,63.98,51.5
2023-03-30 07:00:00+02:00,2,62.91,49.79
2023-03-30 07:00:00+02:00,3,59.45,47.8
2023-03-30 08:00:00+02:00,0,63.99,49.28
2023-03-30 08:00:00+02:00,1,66.38,48.4
2023-03-30 08:00:00+02:00,2,67.18,50.1
2023-03-30 08:00:00+02:00,3,67.7,48.23
2023-03-30 09:00:00+02:00,0,70.37,42.76
2023-03-30 09:00:00+02:00,1,64.57,50.9
2023-03-30 09:00:00+02:00,2,67.47,52.71
2023-03-30 09:00:00+02:00,3,67.54,55.14
2023-03-30 10:00:00+02:00,0,62.52,45.1
2023-03-30 10:00:00+02:00,1,60.24,46.72
2023-03-30 10:00:00+02:00,2,56.75,43.76
2023-03-30 10:00:00+02:00,3,65.34,46.94
2023-03-30 11:00:00+02:00,0,66.2,39.96
2023-03-30 11:00:00+02:00,1,65.05,46.35
2023-03-30 11:00:00+02:00,2,56.3,42.57
2023-03-30 11:00:00+02:00,3,56.91,42.11
2023-03-30 12:00:00+02:00,0,54.55,38.94
2023-03-30 12:00:00+02:00,1,48.47,39.07
2023-03-30 12:00:00+02:00,2,62.24,40.21
2023-03-30 12:00:00+02:00,3,56.22,32.47
2023-03-30 13:00:00+02:00,0,59.9,39.79
2023-03-30 13:00:00+02:00,1,63.89,38.19
2023-03-30 13:00:00+02:00,2,63.01,39.18
2023-03-30 13:00:00+02:00,3,64.05,48.23
2023-03-30 14:00:00+02:00,0,59.74,44.87
2023-03-30 14:00:00+02:00,1,61.28,44.6
2023-03-30 14:00:00+02:00,2,64.85,53.59
2023-03-30 14:00:00+02:00,3,65.16,44.07
2023-03-30 15:00:00+02:00,0,61.53,37.28
2023-03-30 15:00:00+02:00,1,64.58,48.67
2023-03-30 15:00:00+02:00,2,64.74,43.42
2023-03-30 15:00:00+02:00,3,63.2,51.5
2023-03-30 16:00:00+02:00,0,57.97,52.85
2023-03-30 16:00:00+02:00,1,67.47,39.71
2023-03-30 16:00:00+02:00,2,69.16,41.44
2023-03-30 16:00:00+02:00,3,57.86,43.58
2023-03-30 17:00:00+02:00,0,73.16,53.04
2023-03-30 17:00:00+02:00,1,76.94,53.8
2023-03-30 17:00:00+02:00,2,69.36,46.93
2023-03-30 17:00:00+02:00,3,70.58,58.98
2023-03-30 18:00:00+02:00,0,71.08,59.67
2023-03-30 18:00:00+02:00,1,74.81,52.91
2023-03-30 18:00:00+02:00,2,65.86,53.74
2023-03-30 18:00:00+02:00,3,69.49,50.1
2023-03-30 19:00:00+02:00,0,64.85,52.56
2023-03-30 19:00:00+02:00,1,68.66,54.84
2023-03-30 19:00:00+02:00,2,68.0,49.0
2023-03-30 19:00:00+02:00,3,72.31,51.15
2023-03-30 20:00:00+02:00,0,55.68,37.6
2023-03-30 20:00:00+02:00,1,63.21,47.91
2023-03-30 20:00:00+02:00,2,66.22,49.12
2023-03-30 20:00:00+02:00,3,65.19,46.1
2023-03-30 21:00:00+02:00,0,56.85,34.33
2023-03-30 21:00:00+02:00,1,50.78,37.83
2023-03-30 21:00:00+02:00,2,54.23,42.9
2023-03-30 21:00:00+02:00,3,56.11,33.98
2023-03-30 22:00:00+02:00,0,56.75,44.08
2023-03-30 22:00:00+02:00,1,56.97,31.84
2023-03-30 22:00:00+02:00,2,49.59,39.7
2023-03-30 22:00:00+02:00,3,49.1,36.06
2023-03-30 23:00:00+02:00,0,37.6,23.35
2023-03-30 23:00:00+02:00,1,46.16,28.96
2023-03-30 23:00:00+02:00,2,47.36,24.09
2023-03-30 23:00:00+02:00,3,45.1,30.66
2023-03-31 00:00:00+02:00,0,41.61,21.78
2023-03-31 00:00:00+02:00,1,49.14,26.22
2023-03-31 00:00:00+02:00,2,42.52,19.37
2023-03-31 00:00:00+02:00,3,47.35,29.91
2023-03-31 01:00:00+02:00,0,33.3,27.0
2023-03-31 01:00:00+02:00,1,40.1,29.81
2023-03-31 01:00:00+02:00,2,45.28,20.65
2023-03-31 01:00:00+02:00,3,44.23,23.83
2023-03-31 02:00:00+02:00,0,42.0,22.55
2023-03-31 02:00:00+02:00,1,40.78,29.55
2023-03-31 02:00:00+02:00,2,34.83,27.13
2023-03-31 02:00:00+02:00,3,35.03,17.48
2023-03-31 03:00:00+02:00,0,38.46,18.27
2023-03-31 03:00:00+02:00,1,38.69,15.83
2023-03-31 03:00:00+02:00,2,38.88,14.67
2023-03-31 03:00:00+02:00,3,44.02,19.3
2023-03-31 04:00:00+02:00,0,38.72,19.42
2023-03-31 04:00:00+02:00,1,40.53,14.43
2023-03-31 04:00:00+02:00,2,31.67,25.25
2023-03-31 04:00:00+02:00,3,43.99,20.34
2023-03-31 05:00:00+02:00,0,39.63,26.24
2023-03-31 05:00:00+02:00,1,49.79,27.53
2023-03-31 05:00:00+02:00,2,39.5,23.9
2023-03-31 05:00:00+02:00,3,41.41,34.45
2023-03-31 06:00:00+02:00,0,45.63,37.3
2023-03-31 06:00:00+02:00,1,48.16,39.79
2023-03-31 06:00:00+02:00,2,49.76,29.99
2023-03-31 06:00:00+02:00,3,45.61,32.84
2023-03-31 07:00:00+02:00,0,64.5,43.99
2023-03-31 07:00:00+02:00,1,65.55,51.99
2023-03-31 07:00:00+02:00,2,71.69,45.96
2023-03-31 07:00:00+02:00,3,63.36,49.74
2023-03-31 08:00:00+02:00,0,67.71,44.47
2023-03-31 08:00:00+02:00,1,64.59,43.65
2023-03-31 08:00:00+02:00,2,66.81,51.56
2023-03-31 08:00:00+02:00,3,64.95,44.51
2023-03-31 09:00:00+02:00,0,59.01,43.95
2023-03-31 09:00:00+02:00,1,67.43,52.66
2023-03-31 09:00:00+02:00,2,63.38,45.95
2023-03-31 09:00:00+02:00,3,66.54,44.47
2023-03-31 10:00:00+02:00,0,62.22,45.41
2023-03-31 10:00:00+02:00,1,66.19,46.7
2023-03-31 10:00:00+02:00,2,64.14,50.91
2023-03-31 10:00:00+02:00,3,57.67,48.67
2023-03-31 11:00:00+02:00,0,61.97,48.59
2023-03-31 11:00:00+02:00,1,61.28,53.86
2023-03-31 11:00:00+02:00,2,60.07,36.71
2023-03-31 11:00:00+02:00,3,58.47,52.59
2023-03-31 12:00:00+02:00,0,61.77,41.03
2023-03-31 12:00:00+02:00,1,54.49,41.57
2023-03-31 12:00:00+02:00,2,61.62,47.49
2023-03-31 12:00:00+02:00,3,57.89,43.88
2023-03-31 13:00:00+02:00,0,65.32,50.26
2023-03-31 13:00:00+02:00,1,67.41,42.95
2023-03-31 13:00:00+02:00,2,67.62,47.93
2023-03-31 13:00:00+02:00,3,61.85,42.72
2023-03-31 14:00:00+02:00,0,61.62,40.76
2023-03-31 14:00:00+02:00,1,64.22,40.46
2023-03-31 14:00:00+02:00,2,56.33,44.83
2023-03-31 14:00:00+02:00,3,59.04,38.79
2023-03-31 15:00:00+02:00,0,67.05,50.14
2023-03-31 15:00:00+02:00,1,60.5,39.14
2023-03-31 15:00:00+02:00,2,66.09,51.87
2023-03-31 15:00:00+02:00,3,63.83,42.71
2023-03-31 16:00:00+02:00,0,68.43,46.84
2023-03-31 16:00:00+02:00,1,71.52,49.01
2023-03-31 16:00:00+02:00,2,73.48,48.69
2023-03-31 16:00:00+02:00,3,64.55,46.45
2023-03-31 17:00:00+02:00,0,69.78,47.48
2023-03-31 17:00:00+02:00,1,68.39,59.67
2023-03-31 17:00:00+02:00,2,73.83,54.79
2023-03-31 17:00:00+02:00,3,63.04,49.92
2023-03-31 18:00:00+02:00,0,75.42,64.29
2023-03-31 18:00:00+02:00,1,70.98,53.46
2023-03-31 18:00:00+02:00,2,81.87,56.53
2023-03-31 18:00:00+02:00,3,66.46,59.7
2023-03-31 19:00:00+02:00,0,77.91,59.97
2023-03-31 19:00:00+02:00,1,75.29,57.85
2023-03-31 19:00:00+02:00,2,77.0,55.87
2023-03-31 19:00:00+02:00,3,78.67,57.3
2023-03-31 20:00:00+02:00,0,66.68,43.84
2023-03-31 20:00:00+02:00,1,73.33,56.22
2023-03-31 20:00:00+02:00,2,68.89,48.23
2023-03-31 20:00:00+02:00,3,62.01,49.46
2023-03-31 21:00:00+02:00,0,61.26,48.27
2023-03-31 21:00:00+02:00,1,58.72,47.92
2023-03-31 21:00:00+02:00,2,62.95,48.27
2023-03-31 21:00:00+02:00,3,67.6,50.11
2023-03-31 22:00:00+02:00,0,50.98,42.88
2023-03-31 22:00:00+02:00,1,51.57,36.04
2023-03-31 22:00:00+02:00,2,47.93,38.59
2023-03-31 22:00:00+02:00,3,62.49,38.95
2023-03-31 23:00:00+02:00,0,45.07,29.93
2023-03-31 23:00:00+02:00,1,48.59,26.68
2023-03-31 23:00:00+02:00,2,38.24,24.27
2023-03-31 23:00:00+02:00,3,42.93,29.52
2023-04-01 00:00:00+02:00,0,39.84,22.61
2023-04-01 00:00:00+02:00,1,43.33,15.9
2023-04-01 00:00:00+02:00,2,41.12,24.56
2023-04-01 00:00:00+02:00,3,39.54,22.57
2023-04-01 01:00:00+02:00,0,31.43,10.44
2023-04-01 01:00:00+02:00,1,30.41,18.08
2023-04-01 01:00:00+02:00,2,29.78,10.18
2023-04-01 01:00:00+02:00,3,37.64,19.79
2023-04-01 02:00:00+02:00,0,27.86,16.42
2023-04-01 02:00:00+02:00,1,37.47,14.49
2023-04-01 02:00:00+02:00,2,39.27,21.79
2023-04-01 02:00:00+02:00,3,30.7,13.5
2023-04-01 03:00:00+02:00,0,29.66,5.25
2023-04-01 03:00:00+02:00,1,25.11,18.62
2023-04-01 03:00:00+02:00,2,29.75,12.28
2023-04-01 03:00:00+02:00,3,29.95,7.48
2023-04-01 04:00:00+02:00,0,38.99,22.51
2023-04-01 04:00:00+02:00,1,27.49,14.15
2023-04-01 04:00:00+02:00,2,27.96,13.0
2023-04-01 04:00:00+02:00,3,30.46,13.41
2023-04-01 05:00:00+02:00,0,40.64,21.55
2023-04-01 05:00:00+02:00,1,29.73,13.49
2023-04-01 05:00:00+02:00,2,28.71,9.71
2023-04-01 05:00:00+02:00,3,33.24,13.7
2023-04-01 06:00:00+02:00,0,44.88,33.34
2023-04-01 06:00:00+02:00,1,41.92,26.37
2023-04-01 06:00:00+02:00,2,45.28,25.69
2023-04-01 06:00:00+02:00,3,50.98,30.4
2023-04-01 07:00:00+02:00,0,52.69,27.63
2023-04-01 07:00:00+02:00,1,46.49,37.19
2023-04-01 07:00:00+02:00,2,52.58,36.74
2023-04-01 07:00:00+02:00,3,46.47,31.01
2023-04-01 08:00:00+02:00,0,57.75,42.32
2023-04-01 08:00:00+02:00,1,59.91,42.01
2023-04-01 08:00:00+02:00,2,65.09,40.25
2023-04-01 08:00:00+02:00,3,62.8,37.14
2023-04-01 09:00:00+02:00,0,60.89,46.16
2023-04-01 09:00:00+02:00,1,59.86,44.61
2023-04-01 09:00:00+02:00,2,59.52,46.52
2023-04-01 09:00:00+02:00,3,56.54,43.78
2023-04-01 10:00:00+02:00,0,56.52,43.0
2023-04-01 10:00:00+02:00,1,50.74,41.51
2023-04-01 10:00:00+02:00,2,51.72,45.99
2023-04-01 10:00:00+02:00,3,50.11,39.94
2023-04-01 11:00:00+02:00,0,56.49,34.06
2023-04-01 11:00:00+02:00,1,59.4,44.21
2023-04-01 11:00:00+02:00,2,59.7,34.0
2023-04-01 11:00:00+02:00,3,56.97,34.01
2023-04-01 12:00:00+02:00,0,42.36,30.05
2023-04-01 12:00:00+02:00,1,46.41,24.05
2023-04-01 12:00:00+02:00,2,47.97,32.43
2023-04-01 12:00:00+02:00,3,51.74,37.17
2023-04-01 13:00:00+02:00,0,53.48,30.11
2023-04-01 13:00:00+02:00,1,59.99,33.96
2023-04-01 13:00:00+02:00,2,48.78,31.85
2023-04-01 13:00:00+02:00,3,47.1,32.55
2023-04-01 14:00:00+02:00,0,58.18,46.23
2023-04-01 14:00:00+02:00,1,53.09,32.04
2023-04-01 14:00:00+02:00,2,60.14,39.23
2023-04-01 14:00:00+02:00,3,62.32,40.0
2023-04-01 15:00:00+02:00,0,57.53,33.98
2023-04-01 15:00:00+02:00,1,53.35,38.52
2023-04-01 15:00:00+02:00,2,48.11,32.4
2023-04-01 15:00:00+02:00,3,48.93,37.86
2023-04-01 16:00:00+02:00,0,59.37,36.15
2023-04-01 16:00:00+02:00,1,51.7,45.5
2023-04-01 16:00:00+02:00,2,54.57,46.11
2023-04-01 16:00:00+02:00,3,53.09,37.96
2023-04-01 17:00:00+02:00,0,54.13,39.15
2023-04-01 17:00:00+02:00,1,63.21,39.68
2023-04-01 17:00:00+02:00,2,64.24,50.57
2023-04-01 17:00:00+02:00,3,57.2,41.21
2023-04-01 18:00:00+02:00,0,55.26,46.83
2023-04-01 18:00:00+02:00,1,59.97,48.16
2023-04-01 18:00:00+02:00,2,65.33,43.04
2023-04-01 18:00:00+02:00,3,60.18,44.06
2023-04-01 19:00:00+02:00,0,56.78,47.77
2023-04-01 19:00:00+02:00,1,55.71,45.16
2023-04-01 19:00:00+02:00,2,57.61,38.43
2023-04-01 19:00:00+02:00,3,64.04,38.04
2023-04-01 20:00:00+02:00,0,61.86,41.91
2023-04-01 20:00:00+02:00,1,57.52,48.06
2023-04-01 20:00:00+02:00,2,61.41,40.04
2023-04-01 20:00:00+02:00,3,61.15,43.98
2023-04-01 21:00:00+02:00,0,51.58,40.18
2023-04-01 21:00:00+02:00,1,48.6,30.83
2023-04-01 21:00:00+02:00,2,56.19,32.11
2023-04-01 21:00:00+02:00,3,58.85,31.93
2023-04-01 22:00:00+02:00,0,45.23,25.33
2023-04-01 22:00:00+02:00,1,49.01,33.93
2023-04-01 22:00:00+02:00,2,46.2,30.46
2023-04-01 22:00:00+02:00,3,50.74,34.77
2023-04-01 23:00:00+02:00,0,42.27,25.95
2023-04-01 23:00:00+02:00,1,42.13,35.05
2023-04-01 23:00:00+02:00,2,45.96,34.98
2023-04-01 23:00:00+02:00,3,53.92,33.92
2023-04-02 00:00:00+02:00,0,36.2,22.04
2023-04-02 00:00:00+02:00,1,41.23,24.01
2023-04-02 00:00:00+02:00,2,47.07,17.93
2023-04-02 00:00:00+02:00,3,41.88,27.79
2023-04-02 01:00:00+02:00,0,32.42,18.85
2023-04-02 01:00:00+02:00,1,30.22,6.53
2023-04-02 01:00:00+02:00,2,36.6,13.22
2023-04-02 01:00:00+02:00,3,29.44,16.56
2023-04-02 02:00:00+02:00,0,42.44,21.18
2023-04-02 02:00:00+02:00,1,31.65,13.61
2023-04-02 02:00:00+02:00,2,36.47,23.6
2023-04-02 02:00:00+02:00,3,43.0,21.37
2023-04-02 03:00:00+02:00,0,33.03,14.12
2023-04-02 03:00:00+02:00,1,36.1,14.13
2023-04-02 03:00:00+02:00,2,43.48,20.8
2023-04-02 03:00:00+02:00,3,37.14,14.94
2023-04-02 04:00:00+02:00,0,37.78,16.65
2023-04-02 04:00:00+02:00,1,34.79,16.28
2023-04-02 04:00:00+02:00,2,37.07,22.88
2023-04-02 04:00:00+02:00,3,41.36,27.92
2023-04-02 05:00:00+02:00,0,42.81,20.81
2023-04-02 05:00:00+02:00,1,38.9,19.16
2023-04-02 05:00:00+02:00,2,43.2,22.25
2023-04-02 05:00:00+02:00,3,44.7,24.76
2023-04-02 06:00:00+02:00,0,48.73,30.98
2023-04-02 06:00:00+02:00,1,45.82,32.87
2023-04-02 06:00:00+02:00,2,44.28,30.47
2023-04-02 06:00:00+02:00,3,38.55,33.67
2023-04-02 07:00:00+02:00,0,50.72,35.28
2023-04-02 07:00:00+02:00,1,60.71,41.61
2023-04-02 07:00:00+02:00,2,47.3,37.99
2023-04-02 07:00:00+02:00,3,54.22,34.11
2023-04-02 08:00:00+02:00,0,51.72,44.1
2023-04-02 08:00:00+02:00,1,55.99,32.57
2023-04-02 08:00:00+02:00,2,45.62,31.27
2023-04-02 08:00:00+02:00,3,58.1,38.97
2023-04-02 09:00:00+02:00,0,52.13,43.07
2023-04-02 09:00:00+02:00,1,57.08,34.56
2023-04-02 09:00:00+02:00,2,61.03,35.56
2023-04-02 09:00:00+02:00,3,53.08,34.28
2023-04-02 10:00:00+02:00,0,58.26,29.07
2023-04-02 10:00:00+02:00,1,49.14,36.33
2023-04-02 10:00:00+02:00,2,46.76,33.61
2023-04-02 10:00:00+02:00,3,50.51,36.23
2023-04-02 11:00:00+02:00,0,52.08,38.59
2023-04-02 11:00:00+02:00,1,49.43,37.67
2023-04-02 11:00:00+02:00,2,58.25,39.58
2023-04-02 11:00:00+02:00,3,54.16,39.42
2023-04-02 12:00:00+02:00,0,52.63,30.88
2023-04-02 12:00:00+02:00,1,45.25,27.2
2023-04-02 12:00:00+02:00,2,49.03,39.95
2023-04-02 12:00:00+02:00,3,41.77,28.51
2023-04-02 13:00:00+02:00,0,43.52,26.67
2023-04-02 13:00:00+02:00,1,41.61,26.82
2023-04-02 13:00:00+02:00,2,41.81,34.37
2023-04-02 13:00:00+02:00,3,45.61,36.21
2023-04-02 14:00:00+02:00,0,53.43,41.83
2023-04-02 14:00:00+02:00,1,48.14,38.53
2023-04-02 14:00:00+02:00,2,45.87,31.44
2023-04-02 14:00:00+02:00,3,52.58,29.01
